,Account_Name,Opportunity_Name,Total_Amount,diferencia_en_dias,Quote_Expiry_DOY,Planned_Delivery_End_DOY,Target
578,1328,553,91392.0,371,90.0,353.0,0
579,859,7979,19300000.0,371,90.0,60.0,1
580,859,7989,1848000.0,371,90.0,51.0,1
581,859,7990,9800000.0,371,90.0,59.0,1
582,341,879,51408.0,371,,59.0,1
583,341,756,7560.0,371,64.0,59.0,1
584,603,4918,246085.0,371,,209.0,0
585,982,3887,162585.0,371,63.0,90.0,1
586,1076,3352,69160.0,371,46.0,274.0,0
587,853,4725,10950000.0,371,68.0,364.0,0
588,1220,1138,207515.0,371,70.0,151.0,0
589,1233,2354,7200990.0,371,,271.0,0
590,971,2935,2814.0,370,53.0,40.0,1
591,971,2938,55300.0,370,63.0,48.0,1
592,971,2936,103068.0,370,63.0,48.0,1
593,971,2844,1294349.48,370,,365.0,0
594,859,7991,9275000.0,370,90.0,67.0,1
595,728,9595,1108260.0,370,52.0,55.0,1
596,280,8902,1464159.38,370,118.0,146.0,0
597,1509,6046,432582.15,370,181.0,151.0,0
598,555,811,91000.0,370,59.0,48.0,1
599,555,812,94500.0,370,59.0,48.0,1
600,987,2146,151977.5,370,59.0,89.0,0
601,1560,4206,46262.5,370,59.0,59.0,1
602,1476,5778,2080868.0,370,212.0,354.0,0
603,1284,5159,3651825.0,370,,349.0,0
604,1301,4724,3601260.0,370,55.0,102.0,0
605,1231,7566,79170.0,370,67.0,44.0,1
606,971,2939,6261.15,369,90.0,41.0,1
607,69,6853,75460.0,367,67.0,90.0,1
608,491,3827,35500.0,367,67.0,181.0,0
609,1368,7942,19663000.0,367,120.0,97.0,1
610,1368,7943,19663000.0,367,120.0,97.0,1
611,707,2250,164640.0,367,,234.0,1
612,663,9395,68727.75,367,55.0,62.0,1
613,48,6676,81225.0,367,132.0,97.0,0
614,811,1698,290290.0,25,59.0,82.0,0
615,130,7181,484220.0,367,227.0,273.0,0
616,287,8866,97911.0,366,261.0,319.0,0
617,284,7945,11699910.0,366,90.0,273.0,0
618,971,2940,5027.4,366,48.0,40.0,1
619,859,7992,858000.0,366,90.0,62.0,1
620,859,7993,28262500.0,366,90.0,79.0,1
621,859,7994,4004000.0,366,90.0,72.0,1
622,935,3641,78682.8,366,59.0,64.0,1
623,1192,4958,3068400.0,366,39.0,72.0,1
624,62,9023,197600.0,366,59.0,89.0,0
625,450,3383,3645720.0,366,39.0,60.0,1
626,1364,5280,20885.63,366,68.0,48.0,1
627,1284,5161,17594900.63,366,167.0,356.0,1
628,1323,4678,41340.0,596,46.0,46.0,1
629,331,6125,18496485.0,366,99.0,364.0,0
630,911,3606,314212.5,595,90.0,120.0,1
631,911,6927,549871.88,595,115.0,151.0,1
632,911,6237,706978.13,595,115.0,181.0,1
633,408,383,14120268.8,365,90.0,80.0,0
634,299,8792,3960738.0,520,188.0,272.0,0
635,299,8793,3851400.0,520,258.0,363.0,0
636,632,684,7002292.5,365,258.0,272.0,0
637,632,685,7000875.0,365,251.0,363.0,0
638,582,376,1539562.5,365,188.0,272.0,0
639,582,377,1543500.0,365,258.0,363.0,0
640,1100,4512,141015.0,486,160.0,272.0,0
641,1100,4513,1050525.0,486,244.0,363.0,0
642,598,969,2102100.0,486,153.0,272.0,0
643,1328,2776,3479411.25,365,70.0,180.0,0
644,598,970,2102100.0,486,244.0,363.0,0
645,1129,4615,10161375.0,525,244.0,363.0,0
646,534,698,1799280.0,486,153.0,272.0,0
647,534,699,1749300.0,486,223.0,363.0,0
648,128,7597,20723922.0,365,188.0,89.0,0
649,1456,5818,2800350.0,486,244.0,363.0,0
650,1457,5817,3502275.0,486,,363.0,0
651,302,3242,2441633.25,365,,265.0,0
652,274,549,1400175.0,486,,328.0,0
653,888,4844,5042520.0,365,,363.0,0
654,555,813,109620.0,365,90.0,55.0,1
655,1258,8617,50592.0,365,59.0,48.0,1
656,555,814,91000.0,365,90.0,55.0,1
657,388,169,105840.0,365,90.0,118.0,1
658,388,166,105840.0,365,90.0,100.0,1
659,388,167,105840.0,365,90.0,107.0,1
660,388,164,105840.0,365,90.0,100.0,1
661,388,168,105840.0,365,90.0,107.0,1
662,388,170,105840.0,365,90.0,121.0,1
663,388,163,105840.0,365,90.0,79.0,1
664,1420,6354,205770.0,365,151.0,170.0,0
665,1420,6355,975234.38,365,151.0,174.0,0
666,1420,6358,1318125.0,365,121.0,151.0,0
667,1420,6356,527250.0,365,121.0,172.0,0
668,1420,6359,131812.5,365,121.0,111.0,0
669,122,7241,57902.5,365,55.0,60.0,1
670,1357,5506,77582.5,365,69.0,62.0,1
671,208,1407,10359988.9,364,90.0,243.0,0
672,208,1161,25185000.0,364,90.0,365.0,0
673,958,3760,33670.0,364,90.0,,1
674,59,7344,3984750.0,364,70.0,365.0,0
675,77,3822,11699910.0,364,70.0,273.0,0
676,643,1088,1388323.13,364,181.0,251.0,0
677,576,8588,21840.0,581,59.0,59.0,1
678,1443,2145,55650.0,364,,115.0,0
679,1443,6563,190575.0,364,,128.0,0
680,279,7315,666596.0,364,62.0,89.0,1
681,562,9446,735674.06,364,138.0,180.0,1
682,562,3813,3651277.5,364,76.0,195.0,0
683,866,6406,2022570.0,364,291.0,40.0,0
684,302,1681,197706.6,364,71.0,90.0,0
685,1284,5644,5953837.5,447,117.0,181.0,1
686,897,9365,15795.0,364,76.0,55.0,1
687,693,9428,4950330.0,364,61.0,151.0,0
688,944,1330,114800.0,364,90.0,120.0,0
689,1598,967,259462.5,364,,272.0,0
690,279,60,81900.0,364,71.0,89.0,1
691,1220,732,79800.0,364,,151.0,1
692,1357,9576,290175.0,364,76.0,146.0,1
693,1613,4723,475503.75,411,113.0,92.0,0
694,862,1833,85922.5,363,60.0,59.0,1
695,982,3886,774562.5,363,118.0,181.0,0
696,982,755,389025.0,363,,181.0,0
697,971,2941,5443.2,363,67.0,45.0,1
698,555,815,91000.0,363,90.0,55.0,1
699,555,816,109620.0,363,90.0,59.0,1
700,1220,3191,370171.88,363,,90.0,0
701,884,1983,17504025.0,363,62.0,364.0,0
702,866,1489,562.88,363,59.0,95.0,1
703,62,9028,980235.0,363,59.0,139.0,0
704,62,9027,903960.0,363,59.0,144.0,0
705,935,3640,56977.2,363,59.0,64.0,1
706,859,7997,12587500.0,363,90.0,69.0,1
707,292,8980,792540.0,363,185.0,265.0,1
708,989,4048,73125.0,0,55.0,51.0,1
709,708,1239,12600.0,363,74.0,48.0,1
710,1190,1561,232845.0,363,65.0,100.0,0
711,989,4051,78506.25,129,151.0,171.0,0
712,143,7202,1430250.68,362,90.0,171.0,0
713,714,2804,10307538.560000002,362,,296.0,1
714,1193,2105,35437.5,362,205.0,254.0,1
715,437,3595,75219.38,362,74.0,60.0,1
716,971,2942,72800.0,362,70.0,45.0,1
717,341,5721,360180.0,360,118.0,142.0,1
718,760,2291,14472.0,360,170.0,170.0,1
719,859,7998,30250.0,360,90.0,79.0,1
720,859,7999,554400.0,360,90.0,84.0,1
721,432,471,4511640.0,360,296.0,310.0,0
722,859,7996,154000.0,360,90.0,51.0,1
723,432,2243,306180.0,360,233.0,233.0,0
724,1074,4452,77700.0,360,45.0,52.0,1
725,1075,4458,401500.0,360,76.0,159.0,1
726,1270,5152,170550.0,360,74.0,90.0,1
727,62,9024,158025.0,359,59.0,62.0,1
728,120,7236,9299938.0,359,,304.0,1
729,617,1035,84280.0,359,181.0,120.0,0
730,212,7694,11620.0,359,90.0,90.0,1
731,319,9339,810432.0,359,334.0,334.0,0
732,362,9758,112982.1,359,90.0,54.0,1
733,1101,9059,105840.0,359,83.0,118.0,0
734,733,9313,117232.5,406,64.0,92.0,0
735,733,9312,73150.0,359,23.0,29.0,0
736,534,6711,520027.2,480,73.0,107.0,1
737,987,9067,181392.5,358,59.0,89.0,0
738,143,7326,6575083.199999998,358,91.0,111.0,0
739,143,7195,977091.75,358,90.0,188.0,1
740,771,6518,559600.0,358,46.0,48.0,1
741,212,7697,203580.0,358,181.0,273.0,0
742,1476,5764,215836.25,358,80.0,79.0,1
743,1043,4295,18263687.5,358,181.0,304.0,0
744,1074,4460,792540.0,358,46.0,62.0,1
745,292,8978,2201500.0,358,54.0,76.0,1
746,1186,2210,10057887.6,358,97.0,304.0,1
747,1119,4599,276382.5,358,74.0,105.0,0
748,982,5578,51596.88,358,76.0,69.0,1
749,1220,5007,91350.0,358,76.0,90.0,1
750,552,5359,81254.25,478,77.0,76.0,0
751,971,2943,324800.0,357,71.0,114.0,1
752,971,2944,243600.0,357,71.0,114.0,1
753,971,2945,1461600.0,357,71.0,104.0,1
754,971,2946,1461600.0,357,71.0,118.0,1
755,8,6562,813674.4,357,76.0,120.0,1
756,981,3685,53696835.0,357,,363.0,0
757,13,6593,21910128.75,357,181.0,273.0,0
758,1279,9026,268092.5,357,54.0,119.0,0
759,949,3697,540639.75,357,59.0,120.0,0
760,1220,5141,284829.0,357,,151.0,0
761,317,9335,649800.0,357,181.0,269.0,0
762,911,6743,235659.38,587,74.0,110.0,1
763,295,8987,157265.63,357,69.0,125.0,0
764,989,4052,96662.5,56,104.0,118.0,0
765,1546,9700,372556.8,478,78.0,118.0,0
766,991,4142,4445700.0,356,144.0,271.0,1
767,714,2679,2769647.58,356,82.0,212.0,0
768,1305,5651,5099864.0,521,181.0,365.0,0
769,971,1219,0.0,356,,365.0,0
770,771,7640,755400.0,356,48.0,51.0,1
771,771,6311,955480.0,356,48.0,51.0,1
772,140,1045,64800108.0,356,,,0
773,140,7425,18030600.0,356,,,0
774,578,884,1728243.0,356,212.0,273.0,0
775,241,4361,84365.0,356,55.0,59.0,1
776,663,9366,149062.5,356,59.0,69.0,0
777,1101,9387,91350.0,356,59.0,69.0,1
778,1268,9063,75937.5,356,81.0,89.0,0
779,334,9641,7833459.6,356,243.0,363.0,0
780,971,2947,812000.0,355,76.0,86.0,1
781,971,2948,812000.0,355,78.0,79.0,1
782,971,2949,232260.0,355,78.0,65.0,1
783,971,2950,243600.0,355,78.0,65.0,1
784,553,400,20279914.2,355,160.0,59.0,0
785,971,1221,11632418.7,355,273.0,59.0,0
786,436,7679,3745000.0,355,111.0,273.0,0
787,1190,1524,85537.5,355,55.0,61.0,1
788,1334,5350,81972.0,355,273.0,243.0,1
789,1517,8888,1139905.0,417,81.0,89.0,0
790,777,1549,85545.6,353,181.0,166.0,1
791,777,1548,78408.0,353,273.0,365.0,1
792,1334,5347,47047.8,353,151.0,181.0,1
793,362,9750,103488.0,353,90.0,90.0,1
794,362,9769,155232.0,353,90.0,90.0,1
795,1398,9427,3501312.5,353,58.0,104.0,0
796,859,8001,3234000.0,353,90.0,74.0,1
797,862,1873,84547.5,353,60.0,55.0,1
798,859,8000,369600.0,353,90.0,58.0,1
799,943,3656,1825900.0,353,181.0,181.0,0
800,858,1794,402696.0,353,181.0,,0
801,1240,5087,16590.0,353,52.0,55.0,1
802,1220,5031,82950.0,353,81.0,83.0,1
803,1190,1541,237600.0,353,165.0,132.0,0
804,578,880,600300.0,352,181.0,304.0,0
805,578,881,542203.75,352,181.0,120.0,0
806,1077,6993,3800201.4,423,,180.0,0
807,159,3823,350595.0,352,,,0
808,771,7533,465400.0,352,52.0,58.0,1
809,1192,4953,2170800.0,352,54.0,74.0,1
810,1127,1900,8250033.0,352,,,0
811,405,2429,31350.0,352,82.0,76.0,1
812,1560,3713,109725.0,562,90.0,90.0,1
813,603,1016,83970.0,352,62.0,69.0,1
814,1193,2076,151593.75,352,82.0,93.0,0
815,101,7141,140756.25,352,90.0,100.0,1
816,108,6658,110200.0,352,74.0,90.0,0
817,1358,6316,1781325.0,352,172.0,363.0,0
818,971,2951,64402.8,351,76.0,98.0,1
819,859,8002,228800.0,351,90.0,66.0,1
820,786,32,3444.0,351,63.0,142.0,1
821,1115,9397,127500.0,351,76.0,89.0,1
822,719,4739,3501312.5,350,65.0,89.0,0
823,1543,9003,79800.0,350,206.0,202.0,1
824,997,4079,1109556.0,350,97.0,151.0,0
825,1134,2769,2658936.0,350,,188.0,0
826,971,2952,14949.38,350,76.0,59.0,1
827,555,817,91000.0,350,90.0,69.0,1
828,555,818,91000.0,350,90.0,69.0,1
829,555,819,97570.0,350,90.0,69.0,1
830,1307,4525,48000592.0,600,,333.0,0
831,555,821,94500.0,350,90.0,69.0,1
832,713,5991,2862000.0,350,118.0,83.0,1
833,713,3645,14175.0,350,118.0,69.0,1
834,1190,1482,84112.5,350,97.0,142.0,1
835,990,3957,87331.25,350,97.0,142.0,1
836,241,4358,88200.0,350,97.0,142.0,0
837,862,9207,157605.0,350,,151.0,0
838,292,8974,163995.0,350,65.0,83.0,0
839,1220,4977,87150.0,350,84.0,125.0,1
840,1100,1075,104428.8,470,85.0,151.0,0
841,77,4170,4666641.0,349,,90.0,0
842,971,2953,5628.0,349,76.0,,1
843,694,8723,63315.0,349,,118.0,0
844,694,8724,63315.0,349,,118.0,0
845,694,8725,40702.5,349,,151.0,0
846,893,2026,43740010.8,349,,,0
847,450,2194,963300.0,349,58.0,81.0,1
848,787,1159,39900.0,349,59.0,61.0,1
849,124,5235,18480000.0,349,90.0,86.0,1
850,1039,1623,6300350.0,349,118.0,230.0,0
851,1002,2287,73537.5,349,139.0,174.0,0
852,1469,5878,1542132.9,349,181.0,181.0,0
853,944,1613,21166875.0,349,104.0,151.0,0
854,982,7416,84000.0,349,85.0,69.0,1
855,610,2607,1793520.0,349,,209.0,0
856,1398,4745,102667.5,349,67.0,124.0,0
857,1295,5204,125640.63,349,125.0,160.0,1
858,143,7328,9363438.0,348,152.0,334.0,0
859,299,550,2567421.0,503,,304.0,0
860,971,2954,5951.61,348,76.0,60.0,1
861,1585,6251,681672.0,347,121.0,90.0,0
862,1543,1341,68850.0,346,68.0,69.0,1
863,1268,2548,165000.0,346,88.0,117.0,0
864,1095,666,3010000.0,346,90.0,67.0,1
865,859,7985,2402400.0,346,90.0,66.0,1
866,333,1696,20699903.4,346,,304.0,0
867,1353,4302,1600800.0,346,88.0,275.0,0
868,1570,6249,4490640.0,346,,273.0,0
869,1105,4530,14000.0,346,181.0,151.0,0
870,1115,9399,76950.0,346,76.0,89.0,1
871,362,9756,112982.1,346,90.0,74.0,1
872,362,9757,111434.4,346,90.0,74.0,1
873,362,9754,111434.4,346,90.0,74.0,1
874,1023,4173,83010.0,346,196.0,243.0,1
875,151,9254,320650.0,78,68.0,102.0,0
876,853,2737,295509.38,346,105.0,151.0,0
877,667,3319,12432.0,345,89.0,89.0,0
878,971,2956,3253.69,345,85.0,61.0,1
879,971,2955,5909.4,345,85.0,62.0,1
880,1083,8719,66150.0,381,89.0,118.0,1
881,460,6932,1756160.0,345,59.0,62.0,1
882,8,2780,3597660.0,345,152.0,365.0,0
883,859,8004,592650.0,345,90.0,72.0,1
884,1024,4177,310861.38,345,120.0,152.0,0
885,523,1065,4375481.25,345,151.0,243.0,0
886,130,6151,450450.0,345,120.0,150.0,0
887,1249,2299,373100.0,345,,338.0,0
888,982,4161,115805.0,345,90.0,97.0,1
889,1142,2328,200462.5,391,328.0,113.0,0
890,971,2957,5628.0,344,85.0,65.0,1
891,555,824,91000.0,344,90.0,76.0,1
892,555,823,111510.0,344,90.0,365.0,0
893,555,822,109620.0,344,90.0,90.0,1
894,1004,349,509903.1,344,,,0
895,1004,6952,106974.0,344,,181.0,0
896,1004,2130,1538741.4,344,,,0
897,306,9032,3331665.0,344,91.0,273.0,0
898,1004,2598,1933030.17,392,,349.0,0
899,1004,1316,381114.3,392,,334.0,0
900,1004,2612,571538.1,392,,334.0,0
901,1165,3173,4500877.5,344,,166.0,0
902,482,576,79765.0,344,151.0,151.0,0
903,437,5425,98962.5,344,356.0,54.0,0
904,274,4878,147168.0,465,92.0,167.0,1
905,680,1188,399000.0,441,59.0,150.0,0
906,212,7696,1373771.7,344,181.0,181.0,0
907,1428,3279,138082.5,343,151.0,152.0,1
908,387,5625,61261.2,343,91.0,151.0,0
909,314,2345,489843.75,343,150.0,181.0,0
910,643,1089,265108.2,343,91.0,152.0,0
911,314,4308,1540770.0,343,317.0,180.0,0
912,314,4309,1540770.0,390,275.0,351.0,0
913,274,1350,498771.0,464,92.0,243.0,0
914,230,8607,2187.5,343,90.0,159.0,1
915,990,3959,78588.75,343,90.0,86.0,1
916,976,4477,3300030.0,343,,165.0,0
917,764,6925,94029.75,464,92.0,268.0,0
918,241,4369,219420.0,343,121.0,163.0,0
919,862,1854,84628.75,343,76.0,76.0,1
920,1524,6035,3537945.0,342,95.0,181.0,1
921,1476,5763,384750.0,342,69.0,90.0,1
922,1127,1290,177425.45,342,,272.0,0
923,1127,1991,177425.45,342,,,0
924,1279,8415,68220.0,342,89.0,89.0,1
925,62,9375,70670.0,342,69.0,82.0,1
926,336,563,42957000.0,342,90.0,273.0,0
927,336,1367,10008000.0,342,304.0,181.0,0
928,336,1369,12770625.0,403,304.0,304.0,0
929,336,1368,13622000.0,403,304.0,243.0,0
930,336,6735,17182800.0,342,90.0,334.0,0
931,1357,5510,79900.0,342,69.0,69.0,1
932,1278,2509,724500.0,462,166.0,145.0,0
933,1599,6510,1171538.55,341,95.0,111.0,0
934,1530,6149,1299686.4,341,95.0,118.0,0
935,971,2958,3130.58,341,89.0,66.0,1
936,958,3759,31850.0,341,90.0,90.0,1
937,839,3594,173644.8,341,181.0,181.0,0
938,889,3605,3300000.0,461,,363.0,0
939,1156,3316,25438822.5,340,,304.0,0
940,569,890,10491581.1,340,96.0,226.0,0
941,569,4121,10335113.25,340,96.0,243.0,0
942,38,7392,30210.0,339,65.0,73.0,1
943,859,8006,1558440.0,339,118.0,115.0,1
944,771,6372,420880.0,339,65.0,72.0,1
945,859,8007,1263600.0,339,118.0,91.0,1
946,859,8008,9310000.0,339,118.0,93.0,1
947,381,15,164505.6,339,151.0,151.0,1
948,859,8003,588300.0,339,90.0,68.0,1
949,1100,6997,171498.75,460,96.0,275.0,0
950,31,8976,0.0,407,120.0,151.0,0
951,971,2959,57834.0,338,92.0,93.0,1
952,1156,9713,361836.0,338,96.0,216.0,1
953,1156,9714,404736.75,338,96.0,188.0,1
954,1156,3454,1209261.0,338,97.0,300.0,0
955,334,9654,508599.0,338,,152.0,1
956,576,8586,4116.0,555,90.0,181.0,1
957,1004,6951,140052.5,338,,272.0,0
958,388,181,105840.0,338,90.0,149.0,1
959,388,182,105840.0,338,90.0,132.0,1
960,388,183,105840.0,338,90.0,139.0,1
961,388,171,105840.0,338,90.0,125.0,1
962,388,172,105840.0,338,90.0,125.0,1
963,388,173,109620.0,338,90.0,132.0,1
964,388,174,105840.0,338,90.0,132.0,1
965,388,175,105840.0,338,90.0,139.0,1
966,388,177,105840.0,338,90.0,139.0,1
967,388,178,105840.0,338,90.0,146.0,1
968,388,179,109620.0,338,90.0,159.0,1
969,388,180,109620.0,338,90.0,160.0,1
970,460,7578,2236360.0,338,66.0,73.0,1
971,771,6447,2752360.0,338,67.0,104.0,1
972,771,6327,5409880.0,338,67.0,104.0,1
973,771,3575,5113080.0,338,67.0,97.0,1
974,771,6328,5113080.0,338,67.0,97.0,1
975,771,7564,4845960.0,338,67.0,97.0,1
976,859,8009,3080000.0,338,118.0,73.0,1
977,585,9212,109710.0,338,79.0,83.0,0
978,987,9075,182700.0,338,212.0,314.0,0
979,176,7439,13923.0,337,97.0,80.0,1
980,534,5294,189804.3,458,97.0,123.0,1
981,971,2960,11621.82,337,95.0,69.0,1
982,147,7221,1119859.65,458,,243.0,0
983,1613,4449,3081540.0,384,332.0,166.0,0
984,1321,6628,25295376.0,337,120.0,272.0,0
985,1191,8560,16695.0,337,90.0,90.0,1
986,906,7363,26000.0,337,67.0,74.0,1
987,771,2006,11294640.0,337,68.0,83.0,1
988,771,7133,3858400.0,337,68.0,89.0,1
989,771,6276,16407720.0,337,68.0,90.0,1
990,413,363,65520.0,337,90.0,73.0,1
991,1247,3828,15000300.0,337,,,0
992,1247,8565,7500150.0,337,,,0
993,1247,2787,23998800.0,337,,,0
994,895,4110,245440.0,337,90.0,67.0,1
995,1158,7662,14040.0,337,90.0,90.0,1
996,1204,9040,310800.0,337,119.0,173.0,0
997,362,9776,167151.6,337,90.0,90.0,1
998,1119,4587,276382.5,337,74.0,105.0,1
999,982,3930,167250.0,337,83.0,76.0,1
1000,1220,4985,162871.88,337,81.0,111.0,1
1001,1220,3194,422370.0,336,90.0,132.0,0
1002,1304,5242,4655.0,336,69.0,74.0,1
1003,1186,2212,1796845.26,336,98.0,181.0,1
1004,888,4743,35656.32,336,98.0,90.0,1
1005,1074,4456,163995.0,336,69.0,97.0,1
1006,991,5431,10201572.5,336,75.0,293.0,0
1007,884,1976,1855000.0,336,83.0,334.0,0
1008,694,8580,13300.0,335,98.0,82.0,1
1009,694,8579,81200.0,335,76.0,90.0,1
1010,363,9786,175190.4,335,120.0,163.0,0
1011,574,2586,557031.3,335,,151.0,0
1012,450,3524,9800.0,335,75.0,74.0,1
1013,663,9451,886200.0,335,90.0,145.0,0
1014,663,6931,73350.0,335,135.0,146.0,1
1015,86,7117,467975.0,335,132.0,135.0,0
1016,495,623,1021305.6,335,151.0,181.0,0
1017,25,1507,28801980.0,335,104.0,344.0,0
1018,1543,9369,65662.5,335,90.0,104.0,1
1019,732,1468,570570.0,313,186.0,235.0,0
1020,859,7789,5304000.0,313,29.0,75.0,1
1021,859,7790,18933750.0,313,29.0,75.0,1
1022,771,3622,499700.0,313,,91.0,0
1023,771,3618,496200.0,313,,91.0,0
1024,771,6060,749560.0,313,,91.0,0
1025,771,7132,589800.0,313,,91.0,0
1026,771,2047,452640.0,313,,91.0,0
1027,771,1479,707200.0,313,,274.0,0
1028,62,9043,243468.75,313,39.0,99.0,0
1029,732,484,1546545.0,313,193.0,176.0,0
1030,771,7534,589800.0,312,,91.0,0
1031,771,6514,677800.0,312,,182.0,0
1032,859,7791,10910625.0,312,29.0,67.0,1
1033,1062,2131,113275.0,312,30.0,27.0,1
1034,241,5062,103350.0,312,45.0,64.0,1
1035,241,5063,103350.0,312,45.0,90.0,1
1036,241,2249,103350.0,312,45.0,27.0,1
1037,241,2278,117650.0,312,45.0,39.0,1
1038,165,9120,511875.0,312,32.0,60.0,1
1039,694,4387,83865.6,311,,74.0,1
1040,694,8722,131320.0,311,,91.0,1
1041,334,9638,722358.0,311,36.0,109.0,1
1042,1465,5847,4893277.5,311,91.0,365.0,0
1043,1386,5081,863226.0,311,71.0,113.0,1
1044,663,9342,202800.0,311,33.0,91.0,1
1045,591,9484,7732725.0,311,57.0,211.0,0
1046,501,648,267767.5,1037,91.0,65.0,1
1047,1398,5926,2552550.0,311,,120.0,0
1048,1398,1063,2552550.0,311,,120.0,0
1049,885,1994,0.0,311,36.0,141.0,0
1050,971,2851,639840.0,390,60.0,78.0,0
1051,574,3602,5568076.8,390,,121.0,1
1052,1560,4188,398090.0,951,,46.0,1
1053,982,1622,119700.0,310,59.0,78.0,0
1054,941,2475,109312.5,310,,57.0,0
1055,1362,4323,81510.0,309,62.0,106.0,0
1056,136,7310,29500.0,307,182.0,91.0,0
1057,450,9620,961000.0,306,39.0,60.0,1
1058,859,7792,300300.0,306,33.0,50.0,1
1059,410,9272,104325.0,306,63.0,91.0,1
1060,1389,6164,105187.5,306,,78.0,0
1061,1476,5759,3049800.0,306,60.0,182.0,0
1062,1476,5760,7995000.0,306,60.0,274.0,0
1063,1540,6181,1989000.0,306,60.0,152.0,0
1064,187,3167,81000.0,345,36.0,64.0,1
1065,1511,6069,313495.0,306,60.0,113.0,0
1066,753,5953,580580.0,374,91.0,96.0,0
1067,122,7240,103350.0,305,,120.0,0
1068,1488,3296,53500.0,305,91.0,60.0,1
1069,1179,4877,482391.0,304,63.0,97.0,0
1070,1196,3716,73500.0,304,60.0,60.0,1
1071,1427,5752,910000.0,304,152.0,106.0,0
1072,1195,5332,93750.0,304,,43.0,1
1073,894,4650,19800113.85,303,,366.0,0
1074,894,6204,14850123.75,303,,366.0,0
1075,894,4651,2650021.2,303,,182.0,0
1076,1419,6252,39600074.25,339,91.0,233.0,0
1077,21,4649,12500130.0,339,91.0,299.0,0
1078,770,8388,131040000.0,303,52.0,85.0,1
1079,544,9109,210600.0,303,66.0,92.0,0
1080,1598,9128,198485.0,303,50.0,91.0,0
1081,971,2864,396800.0,381,64.0,95.0,0
1082,334,9653,313881.75,301,58.0,120.0,1
1083,450,9619,7694625.0,300,43.0,75.0,1
1084,614,8986,465465.0,303,330.0,330.0,0
1085,399,356,1783215.0,300,182.0,213.0,0
1086,779,1569,1783080.0,300,182.0,213.0,0
1087,157,7352,1783215.0,300,182.0,213.0,0
1088,1270,4789,317837.5,300,69.0,120.0,1
1089,1268,9398,175000.0,299,46.0,73.0,1
1090,788,6214,2869388.55,299,202.0,305.0,1
1091,1568,5217,9279881.1,299,,274.0,0
1092,1206,4135,745922.0,299,95.0,218.0,0
1093,1500,2137,88725.0,299,337.0,2.0,0
1094,771,7541,23200.0,299,43.0,43.0,1
1095,771,7522,496200.0,299,,152.0,0
1096,771,1346,1366040.0,299,,91.0,0
1097,771,1418,1178000.0,299,,91.0,0
1098,771,6483,476700.0,299,,91.0,0
1099,771,2034,457200.0,299,,91.0,0
1100,771,7593,719000.0,299,,91.0,0
1101,771,1277,621000.0,299,,91.0,0
1102,771,1276,1023900.0,299,,91.0,0
1103,1295,2173,41340.0,299,53.0,50.0,1
1104,771,2046,1170200.0,298,,91.0,0
1105,771,3617,574200.0,298,,91.0,0
1106,388,107,660450.0,298,182.0,182.0,1
1107,388,300,132090.0,298,182.0,182.0,1
1108,859,1810,220400.0,298,43.0,70.0,1
1109,859,1809,300300.0,298,43.0,50.0,1
1110,1357,9243,237300.0,297,57.0,91.0,0
1111,331,8292,9659250.0,357,,59.0,0
1112,574,2680,4649702.4,376,73.0,152.0,0
1113,305,5331,47250.0,296,64.0,55.0,1
1114,771,7091,496200.0,296,,91.0,0
1115,771,1610,699500.0,296,68.0,75.0,1
1116,771,6523,707300.0,296,82.0,95.0,1
1117,771,6524,6557400.0,296,,91.0,0
1118,689,5413,1041040.0,296,60.0,182.0,0
1119,1520,6139,25480.0,296,60.0,50.0,1
1120,771,520,6557400.0,296,,91.0,0
1121,771,519,6557400.0,296,,91.0,0
1122,1190,7466,247380.0,296,90.0,101.0,0
1123,1421,5730,154000.0,852,106.0,148.0,0
1124,862,4777,103350.0,296,85.0,106.0,1
1125,1348,1946,2264925.0,296,46.0,151.0,0
1126,1348,1945,2560350.0,296,46.0,120.0,0
1127,241,2127,120327.5,296,62.0,85.0,1
1128,808,7097,0.0,295,50.0,50.0,1
1129,1158,726,640785.6,293,91.0,121.0,1
1130,283,9721,1080405.0,293,60.0,121.0,0
1131,801,1673,99792.0,293,91.0,60.0,1
1132,771,521,6557400.0,293,,91.0,0
1133,771,7562,6557400.0,293,,91.0,0
1134,771,7563,2783400.0,293,,91.0,0
1135,771,7537,1131200.0,293,,91.0,0
1136,771,7538,1519200.0,293,82.0,91.0,1
1137,771,6418,621000.0,293,,91.0,0
1138,771,5080,457200.0,293,,91.0,0
1139,771,7559,601500.0,293,,91.0,0
1140,771,7271,515700.0,293,,91.0,0
1141,771,7497,426000.0,293,,91.0,0
1142,771,6405,777100.0,293,,91.0,0
1143,1379,4531,87360.0,293,,75.0,1
1144,74,7721,2021760.0,597,,365.0,0
1145,323,5677,20143242.0,293,,365.0,0
1146,1477,5918,103140.0,293,182.0,116.0,1
1147,915,2148,765765.0,293,,123.0,0
1148,1200,2288,152902.5,411,87.0,107.0,0
1149,895,5810,16563000.0,292,91.0,75.0,1
1150,1009,1494,4928040.0,292,77.0,64.0,1
1151,1301,5228,2002000.0,292,64.0,134.0,0
1152,1041,6921,12901720.0,292,,114.0,0
1153,219,8799,9709700.0,292,249.0,363.0,0
1154,33,6646,1600300.8,296,91.0,211.0,0
