,Opportunity_ID,Territory,Submitted_for_Approval,Bureaucratic_Code,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Quote_Type,Delivery_Terms,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Target
70,72,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.63,0.0,0.63,1.0,-1.910245071947243e-05,463446.9,463446.9,0.0006018711113978903,273,265,357,2015-12-23,,130,2016,213.0,0
71,73,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.63,0.0,0.63,1.0,-1.910245071947243e-05,463446.9,463446.9,0.0006018711113978903,273,265,357,2015-12-23,,137,2016,213.0,0
72,74,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.63,0.0,0.63,1.0,-1.910245071947243e-05,463446.9,463446.9,0.0006018711113978903,273,265,357,2015-12-23,,144,2016,213.0,0
73,75,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,158,2016,186.0,0
74,76,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,165,2016,193.0,0
75,77,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,172,2016,200.0,0
76,78,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,186,2016,214.0,0
77,79,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,200,2016,228.0,0
78,80,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,207,2016,235.0,0
79,81,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,214,2016,242.0,0
80,82,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,221,2016,263.0,0
81,83,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,228,2016,256.0,0
82,84,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,235,2016,263.0,0
83,85,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,242,2016,270.0,0
84,86,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,249,2016,277.0,0
85,87,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,263,2016,291.0,0
86,88,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,291,2016,319.0,0
87,89,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.66,0.0,0.66,1.0,-1.910245071947243e-05,485515.8,485515.8,0.0006018711113978903,273,265,357,2015-12-23,,305,2016,333.0,0
88,90,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.55,0.0,0.6221,0.0,-3.950860739997964e-06,107250.0,107250.0,0.0006018711113978903,0,357,357,2015-12-23,365.0,55,2016,55.0,0
89,91,0.0,0,0.0,4.295376468490969e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.53,0.0,0.59948,0.0,-3.950860739997964e-06,96460.0,96460.0,0.0006018711113978903,68,60,357,2015-12-23,60.0,74,2016,74.0,0
90,92,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.585,0.0,0.66169,0.0,-3.950860739997964e-06,65520.0,65520.0,0.0006018711113978903,0,357,357,2015-12-23,357.0,46,2016,46.0,1
91,93,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.585,0.0,0.66169,0.0,-3.950860739997964e-06,245700.0,245700.0,0.0006018711113978903,1,358,357,2015-12-23,15.0,29,2016,67.0,1
92,94,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.54,0.0,0.6107899999999999,0.0,-3.950860739997964e-06,210600.0,210600.0,0.0006018711113978903,1,358,357,2015-12-23,15.0,15,2016,30.0,1
93,95,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.545,0.0,0.61645,0.0,-3.950860739997964e-06,108318.75,108318.75,0.0006018711113978903,75,67,357,2015-12-23,15.0,61,2016,90.0,0
94,96,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.665,0.0,0.665,1.0,-1.910245071947243e-05,1332347.5,0.0,0.0006018711113978903,280,273,358,2015-12-24,22.0,109,2016,113.0,0
95,97,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,75.0,0.0,0.67428,0.0,0.0,429000.0,429000.0,0.0006018711113978903,13,6,358,2015-12-24,36.0,12,2016,12.0,1
96,98,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,75.0,0.0,0.67428,0.0,0.0,478125.0,478125.0,0.0006018711113978903,13,6,358,2015-12-24,36.0,29,2016,29.0,1
97,99,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,12376000.0,12376000.0,0.0006018711113978903,13,6,358,2015-12-24,29.0,8,2016,8.0,1
98,100,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,24276000.0,24276000.0,0.0006018711113978903,13,6,358,2015-12-24,29.0,8,2016,8.0,1
99,101,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,24752000.0,24752000.0,0.0006018711113978903,13,6,358,2015-12-24,29.0,32,2016,32.0,1
100,102,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,12376000.0,12376000.0,0.0006018711113978903,13,6,358,2015-12-24,29.0,36,2016,36.0,1
101,103,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,71.0,0.0,0.63832,0.0,0.0,9045400.0,9045400.0,0.0006018711113978903,12,5,358,2015-12-24,91.0,53,2016,60.0,1
102,104,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,72.0,0.0,0.64731,0.0,0.0,9900000.0,9900000.0,0.0006018711113978903,12,5,358,2015-12-24,91.0,67,2016,71.0,1
103,105,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390050.0,2730350.0,0.0006018711113978903,13,6,358,2015-12-24,91.0,11,2016,15.0,1
104,106,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,73.0,0.0,0.6563,1.0,0.0,71061120.0,71061120.0,0.0006018711113978903,13,6,358,2015-12-24,36.0,53,2016,60.0,1
105,107,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,73.0,0.0,0.6563,0.0,0.0,14804400.0,14804400.0,0.0006018711113978903,547,174,358,2015-12-24,,53,2016,60.0,0
106,108,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,72.0,0.0,0.64731,0.0,0.0,13008800.0,26017600.0,0.0006018711113978903,13,7,359,2015-12-25,7.0,18,2016,18.0,1
107,109,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,72.0,0.0,0.64731,0.0,0.0,13263600.0,26527200.0,0.0006018711113978903,13,7,359,2015-12-25,7.0,32,2016,32.0,1
108,110,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.63,0.0,0.63,0.0,-1.910245071947243e-05,147646.8,147646.8,0.0006018711113978903,93,91,363,2015-12-29,91.0,123,2016,127.0,1
109,111,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,69.0,0.0,0.62034,0.0,0.0,897000.0,897000.0,0.0006018711113978903,334,339,5,2016-01-05,5.0,12,2016,12.0,1
110,112,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,69.0,0.0,0.62034,0.0,0.0,645840.0,645840.0,0.0006018711113978903,334,339,5,2016-01-05,5.0,13,2016,13.0,1
111,113,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.51,0.0,0.57686,1.0,-3.950860739997964e-06,256848.75,256848.75,0.0006018711113978903,334,339,5,2016-01-05,35.0,25,2016,39.0,1
112,114,0.0,0,0.0,-1.8366167822362144e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.52,0.0,0.58817,0.0,-3.950860739997964e-06,99450.0,99450.0,0.0006018711113978903,333,339,6,2016-01-06,28.0,25,2016,43.0,1
113,115,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.51,0.0,0.57686,2.0,-3.950860739997964e-06,835380.0,835380.0,0.0006018711113978903,333,339,6,2016-01-06,29.0,95,2016,121.0,0
114,116,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.5,0.0,0.56555,3.0,-3.950860739997964e-06,1462500.0,1462500.0,0.0006018711113978903,333,339,6,2016-01-06,32.0,95,2016,121.0,0
115,117,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,1.0,-3.950860739997964e-06,527962.5,527962.5,0.0006018711113978903,517,157,6,2016-01-06,157.0,184,2017,191.0,0
116,118,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.645,0.0,0.645,5.0,-1.910245071947243e-05,9676209.39,0.0,0.0006018711113978903,333,339,6,2016-01-06,91.0,193,2016,197.0,0
117,119,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,422720.0,2536320.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
118,120,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,992120.0,5952720.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
119,121,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,1426720.0,11413760.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
120,122,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,2437600.0,19500800.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
121,123,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,6085640.0,36513840.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
122,124,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,548200.0,3289200.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
123,125,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.6,0.0,0.6,0.0,-1.910245071947243e-05,22950.0,22950.0,0.0006018711113978903,333,339,6,2016-01-06,6.0,6,2016,6.0,1
124,126,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,75.0,0.0,0.67428,0.0,0.0,543000.0,3258000.0,0.0006018711113978903,333,339,6,2016-01-06,131.0,140,2016,140.0,1
125,127,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,75.0,0.0,0.67428,0.0,0.0,680000.0,4080000.0,0.0006018711113978903,333,339,6,2016-01-06,77.0,85,2016,85.0,1
126,128,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,78.0,0.0,0.70125,0.0,0.0,869840.0,5219040.0,0.0006018711113978903,333,339,6,2016-01-06,,91,2016,91.0,0
127,129,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.6,0.0,0.6,0.0,-1.910245071947243e-05,3825.0,3825.0,0.0006018711113978903,333,339,6,2016-01-06,8.0,8,2016,15.0,1
128,130,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.55,0.0,0.55,0.0,-1.910245071947243e-05,221650.0,221650.0,0.0006018711113978903,333,339,6,2016-01-06,60.0,61,2016,91.0,0
129,132,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,12376000.0,12376000.0,0.0006018711113978903,333,339,6,2016-01-06,364.0,5,2016,5.0,1
130,134,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,12376000.0,12376000.0,0.0006018711113978903,333,339,6,2016-01-06,364.0,12,2016,12.0,1
131,135,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,12376000.0,12376000.0,0.0006018711113978903,333,339,6,2016-01-06,15.0,18,2016,18.0,1
132,136,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,68.0,0.0,0.61135,0.0,0.0,24752000.0,24752000.0,0.0006018711113978903,333,339,6,2016-01-06,29.0,22,2016,22.0,1
