ID,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Opportunity_ID,ASP,ASP_(converted),TRF,Total_Amount,Total_Taxable_Amount,diferencia_en_dias,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Region_count,Territory_count,"Pricing, Delivery_Terms_Approved_count",Bureaucratic_Code_count,Account_Created_Date_count,Billing_Country_count,Account_Name_count,Account_Owner_count,Opportunity_Owner_count,Account_Type_count,Opportunity_Type_count,Quote_Type_count,Delivery_Terms_count,Currency_count,Last_Modified_By_count,Product_Family_count,Product_Name_count,ASP_Currency_count,ASP_(converted)_Currency_count,Month_count,Delivery_Quarter_count,Delivery_Year_count,Total_Amount_Currency_count,Total_Taxable_Amount_Currency_count,Prod_Category_A_count,Delivery_Quarter_of_Year_count,Region_Territory_Country_count,Product_Family_Name_count,ASP_Higher_Mean_count,TRF_Higher_Mean_count,Same_Owner_count,Last_Modified_By_Account_Owner_count,Last_Modified_By_Opportunity_Owner_count
18274,1,1,1,0,31,0.49,0.55424,20,9937200.0,20,7,356,2015,349,0.0,357.0,2015.0,183,2016,244.0,2016.0,4660,1682,1,12544,58,1977,58,1327,1253,1928,1889,16713,4630,15988,577,1345,44,4501,16883,306,4031,2016,4501,4516,16883,999,1660,44,1,1,1,1,1
12859,1,0,0,0,32,0.51,0.57686,1,510510.0,1,97,81,2016,349,0.0,15.0,2016.0,53,2016,64.0,2016.0,4660,9,1,12544,2640,9,1,104,422,5866,6774,16713,4630,15988,87,1345,145,4501,16883,440,4295,2016,4501,4516,16883,1264,6,145,1,0,0,0,1
19634,0,0,0,0,33,0.54,0.6107899999999999,0,105300.0,0,393,12,2017,350,0.0,352.0,2015.0,19,2016,22.0,2016.0,4660,313,0,12544,2640,284,4,1093,982,5866,6774,16713,4630,15988,184,1345,976,4501,16883,196,4295,2016,4501,4516,16883,1264,252,976,1,0,1,0,0
28225,0,0,0,0,34,0.54,0.6107899999999999,1,364905.0,1,68,53,2016,350,0.0,50.0,2016.0,61,2016,90.0,2016.0,4660,21,0,12544,13,26,11,1327,1253,8786,6774,16713,4630,15988,577,596,82,4501,16883,628,4295,2016,4501,4516,16883,1264,20,82,1,0,1,1,1
28771,1,1,0,0,35,0.34,0.38457,17,5618160.0,17,737,356,2017,350,0.0,0.0,0.0,92,2018,166.0,2018.0,4660,1682,0,3782,7,1977,7,1327,1253,8786,1889,16713,4630,15988,577,619,32,4501,16883,579,4423,2018,4501,4516,16883,1582,1660,32,0,1,1,1,1
5148,0,0,0,0,36,0.54,0.6107899999999999,0,56160.0,0,29,15,2016,351,0.0,29.0,2016.0,18,2016,57.0,2016.0,4660,145,0,12544,86,145,86,1327,1253,5866,5760,16713,4630,15988,577,1345,976,4501,16883,196,4295,2016,4501,4516,16883,1264,142,976,1,0,1,1,1
5264,0,0,0,0,36,0.54,0.6107899999999999,0,20250.0,0,29,15,2016,351,0.0,29.0,2016.0,18,2016,57.0,2016.0,4660,145,0,12544,86,145,86,1327,1253,5866,5760,16713,4630,15988,577,87,83,4501,16883,196,4295,2016,4501,4516,16883,1264,142,83,1,0,1,1,1
5270,0,0,0,0,36,0.54,0.6107899999999999,0,27540.0,0,29,15,2016,351,0.0,29.0,2016.0,18,2016,57.0,2016.0,4660,145,0,12544,86,145,86,1327,1253,5866,5760,16713,4630,15988,577,217,158,4501,16883,196,4295,2016,4501,4516,16883,1264,142,158,1,0,1,1,1
24326,1,0,0,0,37,0.4329400636104408,0.4329400636104408,0,23400.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24327,1,0,0,0,37,0.4329400636104408,0.4329400636104408,0,4400.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24328,1,0,0,0,37,0.4329400636104408,0.4329400636104408,0,6200.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24329,1,0,0,0,37,0.4329400636104408,0.4329400636104408,0,140000.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,157,157,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,157,1,0,1,1,1
24330,1,0,0,0,37,78.0,0.70125,0,425880.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
24306,1,0,0,0,38,0.4329400636104408,0.4329400636104408,0,1600.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,165,165,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,165,1,0,1,1,1
24307,1,0,0,0,38,0.4329400636104408,0.4329400636104408,0,31200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24308,1,0,0,0,38,0.4329400636104408,0.4329400636104408,0,4400.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24309,1,0,0,0,38,0.4329400636104408,0.4329400636104408,0,6200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24311,1,0,0,0,38,0.4329400636104408,0.4329400636104408,0,300000.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,46,46,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,46,1,0,1,1,1
24312,1,0,0,0,38,78.0,0.70125,0,811200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
24320,1,0,0,0,39,0.4329400636104408,0.4329400636104408,0,15600.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24322,1,0,0,0,39,0.4329400636104408,0.4329400636104408,0,4400.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24323,1,0,0,0,39,0.4329400636104408,0.4329400636104408,0,6200.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24324,1,0,0,0,39,0.4329400636104408,0.4329400636104408,0,140000.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,157,157,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,157,1,0,1,1,1
24325,1,0,0,0,39,78.0,0.70125,0,405600.0,0,22,8,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
24313,1,0,0,0,40,0.4329400636104408,0.4329400636104408,0,1600.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,165,165,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,165,1,0,1,1,1
24314,1,0,0,0,40,0.4329400636104408,0.4329400636104408,0,31200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24315,1,0,0,0,40,0.4329400636104408,0.4329400636104408,0,4400.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24316,1,0,0,0,40,0.4329400636104408,0.4329400636104408,0,6200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24317,1,0,0,0,40,0.4329400636104408,0.4329400636104408,0,280000.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,157,157,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,157,1,0,1,1,1
24318,1,0,0,0,40,78.0,0.70125,0,709800.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
24319,1,0,0,0,41,0.0,0.0,0,20280.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,0,0,1,1,1
24300,1,0,0,0,42,0.4329400636104408,0.4329400636104408,0,1600.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,165,165,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,165,1,0,1,1,1
24301,1,0,0,0,42,0.4329400636104408,0.4329400636104408,0,31200.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24302,1,0,0,0,42,0.4329400636104408,0.4329400636104408,0,4400.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24303,1,0,0,0,42,0.4329400636104408,0.4329400636104408,0,6200.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24304,1,0,0,0,42,0.4329400636104408,0.4329400636104408,0,280000.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,157,157,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,157,1,0,1,1,1
24305,1,0,0,0,42,78.0,0.70125,0,709800.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
24337,1,0,0,0,43,0.4329400636104408,0.4329400636104408,0,1600.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,165,165,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,165,1,0,1,1,1
24338,1,0,0,0,43,0.4329400636104408,0.4329400636104408,0,39000.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24339,1,0,0,0,43,0.4329400636104408,0.4329400636104408,0,4400.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24340,1,0,0,0,43,0.4329400636104408,0.4329400636104408,0,6200.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24341,1,0,0,0,43,0.4329400636104408,0.4329400636104408,0,160000.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,77,77,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,77,1,0,1,1,1
24342,1,0,0,0,43,0.4329400636104408,0.4329400636104408,0,140000.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,157,157,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,157,1,0,1,1,1
24344,1,0,0,0,43,78.0,0.70125,0,790920.0,0,223,209,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
24331,1,0,0,0,44,0.4329400636104408,0.4329400636104408,0,15600.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,121,121,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,121,1,0,1,1,1
24333,1,0,0,0,44,0.4329400636104408,0.4329400636104408,0,4400.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,474,474,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,474,1,0,1,1,1
24334,1,0,0,0,44,0.4329400636104408,0.4329400636104408,0,6200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,524,524,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,524,1,0,1,1,1
24335,1,0,0,0,44,0.4329400636104408,0.4329400636104408,0,140000.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,157,157,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,157,1,0,1,1,1
24336,1,0,0,0,44,78.0,0.70125,0,304200.0,0,110,96,2016,351,0.0,0.0,0.0,60,2016,60.0,2016.0,4869,4981,0,3782,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,1202,1345,976,4500,16883,440,4295,2016,4500,4505,16883,1264,4186,976,1,0,1,1,1
5042,1,1,1,0,45,0.49,0.55424,20,9809800.0,20,113,99,2016,351,0.0,92.0,2016.0,122,2016,182.0,2016.0,4660,1682,1,12544,26,1977,11,1327,1253,1928,1889,16713,4630,15988,577,1345,44,4501,16883,341,4423,2016,4501,4516,16883,1076,1660,44,1,1,1,1,1
21189,1,1,1,0,46,0.5,0.56555,3,1550250.0,3,391,12,2017,352,0.0,19.0,2016.0,67,2016,75.0,2016.0,4660,313,1,12544,135,284,8,1093,982,1928,1889,16713,4630,15988,184,596,94,4501,16883,628,4295,2016,4501,4516,16883,1264,252,94,1,1,1,0,0
21192,1,1,1,0,46,0.5,0.56555,1,556500.0,1,391,12,2017,352,0.0,19.0,2016.0,60,2016,69.0,2016.0,4660,313,1,12544,135,284,8,1093,982,1928,1889,16713,4630,15988,184,596,82,4501,16883,440,4295,2016,4501,4516,16883,1264,252,82,1,0,1,0,0
5581,1,1,1,0,47,0.66,0.66,1,629145.0,1,286,273,2016,352,0.0,22.0,2016.0,137,2016,141.0,2016.0,3933,760,1,12544,3,3790,3,875,832,8786,6774,16713,7682,15988,395,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,748,65,1,0,1,1,1
21588,1,0,0,0,49,0.56,0.56,0,109760.0,0,33,20,2016,352,0.0,91.0,2016.0,39,2016,51.0,2016.0,3251,807,1,12544,41,105,31,200,285,8786,6774,16713,2910,15988,138,540,442,7321,16883,440,4295,2016,7321,7305,16883,1264,104,442,1,0,1,1,1
19264,1,0,0,0,50,0.52,0.58817,1,304200.0,1,182,169,2016,352,0.0,121.0,2016.0,153,2016,182.0,2016.0,4660,285,0,3782,3,226,3,1093,982,8786,6774,16713,4630,15988,438,1345,145,4501,16883,352,4423,2016,4501,4516,16883,1076,170,145,1,0,1,1,1
19268,1,1,0,0,51,0.55,0.6221,1,500500.0,1,115,102,2016,352,0.0,30.0,2016.0,153,2016,182.0,2016.0,4660,4981,0,3782,3,226,3,1093,422,8786,6774,16713,4630,15988,87,421,50,4501,16883,352,4423,2016,4501,4516,16883,1076,26,50,1,0,0,0,1
18985,1,0,0,0,52,0.54,0.54,0,17550.0,0,101,90,2016,354,0.0,91.0,2016.0,32,2016,46.0,2016.0,3251,807,1,12544,290,671,1,200,285,8786,6774,16713,2910,15988,138,1345,976,7321,16883,440,4295,2016,7321,7305,16883,1264,668,976,1,0,1,1,1
23583,1,1,0,0,53,0.535,0.535,13,6695835.3,13,37,27,2016,355,0.0,182.0,2016.0,92,2016,121.0,2016.0,3251,807,0,3782,4,671,3,200,285,8786,6774,16713,2910,15988,138,419,93,7321,16883,383,4423,2016,7321,7305,16883,1076,668,93,1,1,1,1,1
23584,1,1,0,0,53,0.535,0.535,13,6742797.6,13,37,27,2016,355,0.0,182.0,2016.0,92,2016,121.0,2016.0,3251,807,0,3782,4,671,3,200,285,8786,6774,16713,2910,15988,138,204,25,7321,16883,383,4423,2016,7321,7305,16883,1076,668,25,1,1,1,1,1
23618,0,0,0,0,54,72.0,0.64731,0,12852000.0,0,0,355,2015,355,0.0,60.0,2016.0,18,2016,18.0,2016.0,4869,676,0,12544,59,4856,59,71,685,8786,6774,16713,633,15988,251,217,158,4500,16883,196,4295,2016,4500,4505,16883,1264,665,158,1,0,0,0,1
23619,0,0,0,0,55,68.0,0.61135,0,29478000.0,0,0,355,2015,355,0.0,365.0,2015.0,57,2016,64.0,2016.0,4869,676,0,12544,59,4856,59,71,685,8786,6774,16713,633,15988,251,217,158,4500,16883,440,4295,2016,4500,4505,16883,1264,665,158,1,0,0,0,1
23614,0,0,0,0,56,73.0,0.65522,0,33916530.0,0,16,6,2016,355,0.0,55.0,2016.0,56,2016,91.0,2016.0,4869,676,0,12544,59,4856,59,71,685,8786,6774,16713,633,15988,251,217,158,4500,16883,440,4295,2016,4500,4505,16883,1264,665,158,1,0,0,0,1
23617,0,0,0,0,57,72.0,0.64731,1,37454400.0,1,0,355,2015,355,0.0,365.0,2015.0,56,2016,71.0,2016.0,4869,676,0,12544,59,4856,59,71,685,8786,6774,16713,633,15988,251,217,33,4500,16883,440,4295,2016,4500,4505,16883,1264,665,33,1,0,0,0,1
23829,0,0,0,0,58,74.0,0.6652899999999999,1,37999000.0,1,16,6,2016,355,0.0,15.0,2016.0,53,2016,60.0,2016.0,4869,676,0,12544,4,4856,4,681,685,5866,6774,16713,633,15988,251,1345,145,4500,16883,440,4295,2016,4500,4505,16883,1264,665,145,1,0,1,1,1
6404,0,0,0,0,59,70.0,0.6293300000000001,0,28560000.0,0,17,7,2016,355,0.0,7.0,2016.0,50,2016,50.0,2016.0,4869,676,0,12544,354,4856,354,3722,3773,8786,6774,16713,633,15988,1202,217,158,4500,16883,440,4295,2016,4500,4505,16883,1264,665,158,1,0,1,1,1
6742,0,0,0,0,59,0.4329400636104408,0.4329400636104408,0,358400.0,0,17,7,2016,355,0.0,7.0,2016.0,50,2016,50.0,2016.0,4869,676,0,12544,354,4856,354,3722,3773,8786,6774,16713,633,15988,1202,3,3,4500,16883,440,4295,2016,4500,4505,16883,1264,665,3,1,0,1,1,1
13781,0,0,0,0,61,0.525,0.59382,1,307125.0,1,98,89,2016,356,0.0,21.0,2016.0,60,2016,91.0,2016.0,4660,1682,0,12544,2640,1977,249,1327,1253,5866,1458,16713,4630,15988,577,1345,145,4501,16883,440,4295,2016,4501,4516,16883,1264,1660,145,1,0,1,1,1
14030,0,0,0,0,61,0.525,0.59382,0,208687.5,0,98,89,2016,356,0.0,21.0,2016.0,60,2016,91.0,2016.0,4660,1682,0,12544,2640,1977,249,1327,1253,5866,1458,16713,4630,15988,577,596,388,4501,16883,440,4295,2016,4501,4516,16883,1264,1660,388,1,0,1,1,1
18696,0,0,0,0,62,0.55,0.6221,0,107250.0,0,311,302,2016,356,0.0,26.0,2016.0,74,2016,74.0,2016.0,4660,283,0,12544,2640,295,116,333,211,5866,5760,16713,4630,15988,313,1345,976,4501,16883,628,4295,2016,4501,4516,16883,1264,270,976,1,0,0,0,0
19372,1,1,0,0,63,0.64,0.64,6,3583104.0,6,427,53,2017,357,0.0,0.0,0.0,336,2016,366.0,2016.0,3933,1560,0,3782,259,3790,51,1286,1422,1928,6774,16713,7682,15988,429,204,52,7321,16883,292,4134,2016,7321,7305,16883,1032,1538,52,1,1,1,0,0
19375,1,1,0,0,63,0.64,0.64,5,3199795.2,5,427,53,2017,357,0.0,0.0,0.0,306,2016,335.0,2016.0,3933,1560,0,3782,259,3790,51,1286,1422,1928,6774,16713,7682,15988,429,204,52,7321,16883,381,4134,2016,7321,7305,16883,1032,1538,52,1,1,1,0,0
19379,1,1,0,0,63,0.64,0.64,4,2562336.0,4,427,53,2017,357,0.0,0.0,0.0,275,2016,305.0,2016.0,3933,1560,0,3782,259,3790,51,1286,1422,1928,6774,16713,7682,15988,429,204,52,7321,16883,359,4134,2016,7321,7305,16883,1032,1538,52,1,1,1,0,0
19382,1,1,0,0,63,0.64,0.64,4,2562336.0,4,427,53,2017,357,0.0,0.0,0.0,245,2016,274.0,2016.0,3933,1560,0,3782,259,3790,51,1286,1422,1928,6774,16713,7682,15988,429,204,52,7321,16883,380,4031,2016,7321,7305,16883,999,1538,52,1,1,1,0,0
19385,1,1,0,0,63,0.64,0.64,4,2562336.0,4,427,53,2017,357,0.0,0.0,0.0,214,2016,244.0,2016.0,3933,1560,0,3782,259,3790,51,1286,1422,1928,6774,16713,7682,15988,429,204,52,7321,16883,313,4031,2016,7321,7305,16883,999,1538,52,1,1,1,0,0
28502,1,1,0,0,64,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28515,1,1,0,0,65,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28507,1,1,0,0,66,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28494,1,1,0,0,67,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28508,1,1,0,0,68,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28506,1,1,0,0,69,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28492,1,1,0,0,70,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,122,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28500,1,1,0,0,71,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,152,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28501,1,1,0,0,72,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,130,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28505,1,1,0,0,73,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,137,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
28518,1,1,0,0,74,0.63,0.63,1,463446.9,1,273,265,2016,357,0.0,0.0,0.0,144,2016,213.0,2016.0,3933,1560,0,3782,36,3790,29,875,1422,164,6774,16713,7682,15988,511,204,65,7321,16883,341,4423,2016,7321,7305,16883,1076,1538,65,1,0,0,0,1
